video_id;Titre;URL;Vues;Duree;Likes;Commentaires;Date_Publication;Description;Tags;Categorie_ID;Langue;Langue_Audio;Categories;Intervenants;Tags_Propres
3eZk1zJ_d3A;Symbioses au service de la production, par Hervé Coves;https://www.youtube.com/watch?v=3eZk1zJ_d3A;10351;34:41:00;284;15;14/08/2020;"Et si les symbioses pouvaient se dérouler sous nos pieds, en viticulture ? C'est ce que va nous raconter Hervé !

Engagé pour la transition agroécologique, Ver de Terre Production agit pour les agriculteurs en créant et diffusant des contenus de formation de haute qualité, conçus avec des agronomes et des professionnels reconnus en agroécologie 🌱

👨‍🌾👩‍🌾 Cliquez ici pour accéder à l'agenda de formation 👉 https://www.verdeterreprod.fr/agenda-formation-agroecologie/
📖 Cliquez par là pour consulter";;27;fr;fr;Viticulture, Formation, Environnement;Hervé Coves;
QqFUfY9hkzA;L’arbre, la trogne, la vigne : l’agroforesterie, par Alain Canet;https://www.youtube.com/watch?v=QqFUfY9hkzA;673;26:00:00;15;1;14/08/2020;"Engagé pour la transition agroécologique, Ver de Terre Production agit pour les agriculteurs en créant et diffusant des contenus de formation de haute qualité, conçus avec des agronomes et des professionnels reconnus en agroécologie 🌱

👨‍🌾👩‍🌾 Cliquez ici pour accéder à l'agenda de formation 👉 https://www.verdeterreprod.fr/agenda-formation-agroecologie/
📖 Cliquez par là pour consulter notre catalogue de formations 👉 https://www.verdeterreprod.fr/catalogue-formation-agroecologie/

Notre activité s";;27;fr;fr;Agroforesterie, Formation, Environnement;Alain Canet;
AipuCDylff4;Les plantes bio indicatrices  -  Gérard Ducerf;https://www.youtube.com/watch?v=AipuCDylff4;99829;01:19:27;2418;87;01/02/2024;"Cette vidéo est une remise en ligne, vous trouverez la vidéo originelle sur ce lien : https://www.youtube.com/watch?v=knkH6lzgNwU&t

💙 Si vous voulez faire un don pour soutenir notre production vidéo en accès libre, c'est possible sur le lien suivant : 
https://fr.tipeee.com/ver-de-terre-production

Engagé pour la transition agroécologique, Ver de Terre Production agit pour les agriculteurs en créant et diffusant des contenus de formation de haute qualité, conçus avec des agronomes et des profes";;27;fr;fr;Formation;;
0WbJCrMPLJ0;Gel, couvert végétal, nutrition foliaire : observation en Auvergne, K Schreiber - formation 2/3;https://www.youtube.com/watch?v=0WbJCrMPLJ0;14019;01:38:34;249;9;03/05/2024;"Cette vidéo a été tournée lors d’une formation donnée par Konrad Schreiber en Auvergne : « Agroécologie pour les vignerons : actionner la boîte à outils des végétaux ».
Pour en savoir plus sur cette formation, c’est par ici : https://formation.verdeterreprod.fr/courses/agroecologie-pour-les-vignerons-actionner-la-boite-a-outils-des-vegetaux
Merci à François et Francine Dhumes et au groupe de vigneron.nes présent pour leur accueil chaleureux !
Vidéo tournée le 25 avril 2024.

---
Chapitrage :
00:";;27;fr;fr;Viticulture, Formation, Environnement;Konrad Schreiber;
NRdk3apCvrA;Biologie des sols et nutrition de la vigne, Konrad Schreiber - formation 1/3;https://www.youtube.com/watch?v=NRdk3apCvrA;34450;02:49:45;369;24;07/05/2024;"Cette vidéo a été tournée lors d’une formation donnée par Konrad Schreiber en Auvergne : « Agroécologie pour les vignerons : actionner la boîte à outils des végétaux ».
Pour en savoir plus sur cette formation, c’est par ici : https://formation.verdeterreprod.fr/courses/agroecologie-pour-les-vignerons-actionner-la-boite-a-outils-des-vegetaux
Merci à François et Francine Dhumes et au groupe de vigneron.nes présent pour leur accueil chaleureux !

Vidéo tournée le 25 avril 2024.

---
Chapitrage :
00";;27;fr;fr;Viticulture, Formation, Environnement;Konrad Schreiber;
LvUQbhq81jo;Nourrir son sol et gérer les maladies de la vigne avec le redox, K Schreiber - formation 3/3;https://www.youtube.com/watch?v=LvUQbhq81jo;32837;03:02:13;324;36;07/05/2024;"🌳 Nos meilleurs experts vous aident à transitionner vers l'agroécologie en toute sérénité ! Consultez nos formations finançables VIVEA : https://formation.verdeterreprod.fr/courses/vigne-grandeur-nature?mtm_campaign=ytnoelbrf1807

Cette vidéo a été tournée lors d’une formation donnée par Konrad Schreiber en Auvergne : « Agroécologie pour les vignerons : actionner la boîte à outils des végétaux ». C'est la 3ème partie.
Pour en savoir plus sur cette formation, c’est par ici : https://formation.ver";;27;fr;fr;Viticulture, Formation, Environnement;Konrad Schreiber;
fP5Il9PjGUA;Biologie des sols et nutrition de la vigne, formation 1/3,  Konrad Schreiber;https://www.youtube.com/watch?v=fP5Il9PjGUA;9712;01:00;229;20;07/05/2024;Retrouvez la vidéo complète ici : https://youtu.be/NRdk3apCvrA;;27;fr;fr;Formation;Konrad Schreiber;
soRKbunPtc0;Fertilité et azote en viticulture, Justine Vichard;https://www.youtube.com/watch?v=soRKbunPtc0;2855;01:46:10;58;3;14/11/2024;"Cette classe virtuelle a eu lieu lors de la formation Viticulture Grandeur Nature 2023-2024 ; pour en savoir plus, c'est ici : https://formation.verdeterreprod.fr/courses/vigne-grandeur-nature

💙 Si vous voulez faire un don pour soutenir notre production vidéo en accès libre, c'est possible sur le lien suivant : 
https://fr.tipeee.com/ver-de-terre-production

👨‍🌾 Cliquez ici pour accéder à nos formations 100% finançables : https://formation.verdeterreprod.fr/
👏 Vous souhaitez être tenu au couran";;27;fr;fr;Viticulture, Formation;;
IIrWtbnr2P8;Couverts végétaux en viticulture, les règles pour ne pas se planter - François Dargelos;https://www.youtube.com/watch?v=IIrWtbnr2P8;12659;16:34;242;12;17/02/2025;"💙 Si vous voulez faire un don pour soutenir notre production vidéo en accès libre, c'est possible sur le lien suivant : 
https://fr.tipeee.com/ver-de-terre-production

Engagé pour la transition agroécologique, Ver de Terre Production agit pour les agriculteurs en créant et diffusant des contenus de formation de haute qualité, conçus avec des agronomes et des professionnels reconnus en agroécologie 🌱

👨‍🌾👩‍🌾 Cliquez ici pour accéder à l'agenda de formation 👉 https://www.verdeterreprod.fr/agenda-f";;27;fr;fr;Viticulture, Sol Vivant / ACS, Formation, Environnement;;
zXpj7cEH_3I;Un domaine viticole pas comme les autres : arbres, maraîchage et élevage dans le Var, Julien Castell;https://www.youtube.com/watch?v=zXpj7cEH_3I;3530;02:00:06;119;17;17/02/2025;"👨‍🏫 Vous souhaitez vous formez en viticulture ? Rendez-vous ici pour accéder à nos formations : https://www.verdeterreprod.fr/viticulture-grandeur-nature-2/?utm_source=youtube&utm_medium=video&utm_campaign=un-domaine-viticole-pas-comme-les-autres-arbres-maraichage-et-levage-dans-le-var-j-castell

Julien Castell est viticulteur depuis plus de 10 ans dans le Var. Après avoir repris le domaine familial travaillé de manière conventionnelle, il cherche à diversifier les productions et en augmenter la";agroforesterie, arbre, biodiversité, bois d'oeuvre, carbone, fruitier, haie, ombre, plantation arbre;27;fr;fr;Agroforesterie, Viticulture, Élevage, Maraîchage, Formation, Environnement;;agroforesterie, arbre, biodiversité, bois d'oeuvre, carbone, fruitier, haie, ombre, plantation arbre
VV2O-g_Pot0;Un domaine viticole pas comme les autres : arbres, maraichage et élevage dans le Var, J Castell;https://www.youtube.com/watch?v=VV2O-g_Pot0;2252;00:59;69;1;17/02/2025;Retrouvez la vidéo complète sur notre chaîne Youtube !;;27;fr;fr;Viticulture, Élevage, Maraîchage;;
bfyl1CHxwd0;Vignes à 1,70 m, brebis et agroforesterie : une viticultrice réinvente son domaine dans le Gers;https://www.youtube.com/watch?v=bfyl1CHxwd0;4047;00:53;88;2;22/04/2025;Retrouvez 2 vidéos complètes sur notre chaîne Youtube !;agroécologie, agriculture, verre de terre production;27;fr;fr;Agroforesterie, Élevage, Environnement;;
u9Bk6SNzGzA;Des arbres dans la vigne : l'essai d'une viticultrice du Gers, M. Lassus - CNA;https://www.youtube.com/watch?v=u9Bk6SNzGzA;945;12:18;32;3;23/04/2025;"Vidéo réalisée par le Centre National d'agroécologie (CNA) https://centre-national-agroecologie.fr/

Cette vidéo a été réalisée dans le cadre du projet NBsoil, financé par l'union européenne.
This video was made as part of the NBSoil project co-funded by the European Union.

👨‍🏫Vous souhaitez vous former à la greffe de la vigne ? Par ici pour voir notre formation exclusive du 7 mai 2025 en Savoie : https://formation.verdeterreprod.fr/courses/greffe-de-la-vigne?utm_source=youtube&utm_medium=video";agroécologie, agriculture, verre de terre production, viticulture, agroforesterie, arbres champetres, erable, ap32, gers, Mathilde lassus, vigne;27;fr;fr;Agroforesterie, Viticulture, Formation, Environnement;Mathilde Lassus;viticulture, agroforesterie, arbres champetres, erable, ap32, gers, vigne
wmMKgIseSFc;WEBINAIRE : Repenser la vigne : agroécologie, arbres et taille douce pour une viticulture vivante;https://www.youtube.com/watch?v=wmMKgIseSFc;2278;01:32:56;72;16;16/05/2025;"👨‍🏫Vous souhaitez vous former en viticulture ? Par ici pour accéder à notre formation ""Viticulture grandeur nature"" : https://www.verdeterreprod.fr/catalogue-de-formation/?search=viticulture#nos-formations

Installée à Barsac, en région Bordelaise, Marie-Pierre Lacoste Duchesne pratique l'agroécologie depuis plus de 10 ans. Cela se traduit notamment par la plantation d'arbres dans nos vignes selon les principes de l'agroforesterie, favorisant ainsi la biodiversité et l'équilibre écologique.
http";;28;fr;fr;Agroforesterie, Viticulture, Formation, Environnement;;
lcQ-rWug05k;L'audit agronomique en parcelle viticole sablonneuse, Florian Baralon;https://www.youtube.com/watch?v=lcQ-rWug05k;32;59:48:00;0;0;17/09/2025;"👨‍🌾 Pour accéder à une formation complète à l'agroécologie, par ici : https://www.verdeterreprod.fr/apprentis-du-vivant-2/?utm_source=youtube&utm_campaign=lcQ-rWug05k

Cette vidéo fait partie du programme Les Itinéraires Bio-régénératifs, une initiative portée par Oé, Omie, la Distillerie Bel Air et EcoFarms, avec le soutien de la Fondation Daniel & Nina Carasso et de Ver de Terre Production.

👉 L’objectif : accompagner concrètement des agriculteurs dans leur transition agroécologique et régénér";agroécologie, agriculture, verre de terre production, sols vivants, transition agroecologique, ecofarms, baralon, audit agronomique, vigne, sable;27;fr;fr;Viticulture, Formation, Environnement;;ecofarms, baralon, audit agronomique, vigne, sable
VhXEt_lxQ-c;🍇Agroforesterie et viticulture : je me forme !;https://www.youtube.com/watch?v=VhXEt_lxQ-c;374;01:24;15;1;30/09/2025;"Pour accéder à cette formation, c'est par ici : https://www.verdeterreprod.fr/formations/agroforesterie-en-viticulture-introduction-et-plantation/?utm_source=youtube
🌱 Formation agroforesterie et viticulture : eau, arbres, sols, biodiversité, climat .... Un programme complet pour discuter du champ des possibles face aux aléas climatiques.


👨‍🌾 Cliquez ici pour accéder à nos formations 100% finançables : https://www.verdeterreprod.fr/catalogue-de-formation//?utm_source=youtube

👏 Et pour être te";agroécologie, agriculture, verre de terre production, sols vivants, transition agroecologique;27;fr;fr;Agroforesterie, Viticulture, Formation, Environnement;;
48Piv6ovltk;Équilibrer la vigne pour révéler le potentiel naturel des sols;https://www.youtube.com/watch?v=48Piv6ovltk;1789;02:20:35;59;3;21/10/2025;"🌱Pour passer à l'action dans votre vignoble, formez-vous avec Marceau Bourdarias : https://www.verdeterreprod.fr/formations/niveau-initial-ameliorer-la-sante-et-la-vigueur-de-la-vigne-grace-a-lapproche-physiologique/

Spécialiste de la physiologie des plantes ligneuses, il enseigne depuis plus de 15 ans une taille raisonnée de la vigne et des arbres qui tire sa force du lien entre connaissances empiriques et scientifiques. Marceau a fondé la corporation Architectes du Vivant, et développe depuis";agroécologie, agriculture, verre de terre production, sols vivants, transition agroecologique;27;fr;fr;Viticulture, Élevage, Formation, Environnement;;
6JnGQE-IDAA;Private video;https://www.youtube.com/watch?v=6JnGQE-IDAA;0;00:00;0;0;29/10/2025;This video is private.;;;;;Général;;
ngNG99fzhp8;Les CUMA : Partager plus que du matériel !;https://www.youtube.com/watch?v=ngNG99fzhp8;546;55:28:00;17;2;03/11/2025;"Les Cuma, coopératives d'utilisation des matériels agricoles, sont des collectifs au service de l'agriculture qui représentent près de la moitié des agriculteurs et agricultrices français. Ces collectifs sont des acteurs dynamiques et indispensables pour renouer des liens sociaux, générationnels, professionnels, économiques, sectoriels et territoriaux.

Alban Brisset--Perron est chargé de projets agro-environnementaux pour la Fédération Régionale des CUMA Centre-Val de Loire. Il nous présente le";agroécologie, agriculture, verre de terre production, sols vivants, transition agroecologique;27;fr;fr;Élevage, Environnement;;
SI9KtkKg6uk;Journée Nationale des Sols Vivants 2018;https://www.youtube.com/watch?v=SI9KtkKg6uk;2526;01:18;22;1;25/07/2019;"RDV pour la Journée nationale des Sols Vivants - 3 août - Marciac, gratuit, ouvert à tous et sur inscription !
Avec les meilleurs agronomes et chercheurs sur les sols vivants, venez comprendre les liens entre agriculture et alimentation.

Ver de terre production a été créé par François Mulet (Maraîcher, membre fondateur de Maraîchage Sol Vivant), Konrad Schreiber (Agronome, IAD, La Vache Heureuse) et Vincent Levavasseur (Maraîcher & président de Maraîchage Sol Vivant Normandie), afin d’aider à f";environnement, développement durable, ver de terre, lombric, glyphosate, roundup, unkrautvernichter, maraicher, formation agroécologie, françois mulet, marcel boucher, agroforesterie, céréale, terres agricoles, sol, vivant;27;fr;fr;Agroforesterie, Élevage, Maraîchage, Grandes Cultures, Sol Vivant / ACS, Formation, Environnement;Konrad Schreiber, François Mulet, Marcel Bouché, Vincent Levavasseur;environnement, développement durable, ver de terre, lombric, glyphosate, roundup, unkrautvernichter, maraicher, formation agroécologie, agroforesterie
pWzhxRegK0Q;JOURNÉE NATIONALE SOL VIVANT - MARCIAC 2018 - Konrad SCHREIBER;https://www.youtube.com/watch?v=pWzhxRegK0Q;19043;11:43;345;5;25/07/2019;"JOURNÉE NATIONALE SOL VIVANT - MARCIAC 2018 - Konrad SCHREIBER

Agriculture & alimentation, comprendre ce que nous mangeons !
Cette journée du 3 août s’adresse à tous les professionnels du secteur agroalimentaire tout comme au grand public curieux de découvrir les bénéfices associés aux pratiques agricoles sur sols vivants.

Ver de terre production a été créé par François Mulet (Maraîcher, membre fondateur de Maraîchage Sol Vivant), Konrad Schreiber (Agronome, IAD, La Vache Heureuse) et Vincent ";environnement, développement durable, ver de terre, lombric, glyphosate, roundup, unkrautvernichter, maraicher, formation agroécologie, françois mulet, marcel boucher, agroforesterie, céréale, terres agricoles, sol, vivant, journée sol vivant, marciac;27;fr;fr;Agroforesterie, Élevage, Maraîchage, Grandes Cultures, Sol Vivant / ACS, Formation, Environnement;Konrad Schreiber, François Mulet, Marcel Bouché;environnement, développement durable, ver de terre, lombric, glyphosate, roundup, unkrautvernichter, maraicher, formation agroécologie, agroforesterie
